date_utc,mlt,mlat,glon,glat,source
2016-12-31 12:49:00+00:00,8.59,71.0,284.54,60.64,forsyth
2016-12-31 12:55:00+00:00,6.72,68.5,265.91,58.76,newell
2016-12-31 13:26:00+00:00,3.65,63.93,224.78,61.01,newell
2016-12-31 15:04:00+00:00,3.5,65.59,199.56,66.97,newell
2016-12-31 15:04:00+00:00,3.48,65.0,202.24,66.58,forsyth
2016-12-31 15:38:00+00:00,2.44,65.92,170.9,70.08,newell
2016-12-31 16:55:00+00:00,4.97,70.64,203.38,71.32,newell
2016-12-31 16:55:00+00:00,5.44,70.0,213.94,69.49,forsyth
2016-12-31 17:56:00+00:00,5.82,70.64,203.38,71.32,newell
2016-12-31 18:40:00+00:00,2.82,66.0,129.88,71.89,forsyth
2016-12-31 19:16:00+00:00,23.72,67.0,65.8,71.81,forsyth
2016-12-31 19:44:00+00:00,3.83,66.0,129.69,71.88,forsyth
2016-12-31 19:51:00+00:00,3.96,66.71,128.92,71.59,newell
2016-12-31 21:16:00+00:00,23.73,64.77,35.02,67.97,newell
2016-12-31 21:16:00+00:00,23.71,64.0,33.23,67.93,forsyth
2017-01-01 01:08:00+00:00,22.56,67.41,310.32,62.0,newell
2017-01-01 01:10:00+00:00,22.58,67.0,309.76,60.57,forsyth
2017-01-01 01:37:00+00:00,22.96,71.43,307.1,65.42,newell
2017-01-01 01:38:00+00:00,22.96,71.43,308.27,64.17,ohtani
2017-01-01 02:23:00+00:00,0.03,72.0,308.7,65.42,forsyth
2017-01-01 05:04:00+00:00,17.63,70.87,211.21,70.36,newell
2017-01-01 05:04:00+00:00,3.11,65.0,313.31,59.33,forsyth
2017-01-01 07:47:00+00:00,5.66,71.0,306.31,63.93,forsyth
2017-01-01 09:17:00+00:00,22.42,67.65,214.78,66.56,ohtani
2017-01-01 09:21:00+00:00,22.5,67.65,214.78,66.56,newell
2017-01-01 09:22:00+00:00,22.5,67.0,216.55,65.96,forsyth
2017-01-01 09:47:00+00:00,22.06,65.59,199.56,66.97,newell
2017-01-01 10:53:00+00:00,8.74,73.0,305.49,65.85,forsyth
2017-01-01 12:03:00+00:00,0.43,65.59,199.56,66.97,ohtani
2017-01-01 12:09:00+00:00,0.54,65.0,200.78,66.81,forsyth
2017-01-01 12:15:00+00:00,0.67,65.59,199.56,66.97,newell
2017-01-01 14:28:00+00:00,19.8,69.29,70.0,73.3,newell
2017-01-01 14:29:00+00:00,19.8,69.0,68.78,74.01,forsyth
2017-01-01 15:17:00+00:00,23.95,66.71,128.92,71.59,ohtani
2017-01-01 15:50:00+00:00,4.07,70.0,206.5,70.8,forsyth
2017-01-01 16:44:00+00:00,1.14,66.71,128.92,71.59,ohtani
2017-01-01 16:51:00+00:00,5.38,70.0,213.79,69.52,forsyth
2017-01-01 17:17:00+00:00,21.94,67.35,66.83,71.16,newell
2017-01-01 18:06:00+00:00,20.7,73.53,25.01,76.51,newell
2017-01-01 18:06:00+00:00,2.29,66.0,129.62,71.88,forsyth
2017-01-01 21:16:00+00:00,9.77,62.0,211.23,62.06,forsyth
2017-01-01 21:17:00+00:00,21.6,70.47,351.3,70.9,ohtani
2017-01-01 22:34:00+00:00,0.63,68.19,22.22,70.54,ohtani
2017-01-01 22:38:00+00:00,0.69,68.0,22.53,71.41,forsyth
2017-01-02 03:41:00+00:00,20.72,73.6,263.99,64.32,ohtani
2017-01-02 03:43:00+00:00,23.81,72.21,291.48,63.75,newell
2017-01-02 03:43:00+00:00,20.75,73.0,264.95,62.79,forsyth
2017-01-02 04:22:00+00:00,23.68,73.47,283.4,64.2,newell
2017-01-02 04:28:00+00:00,23.77,73.0,283.62,62.68,forsyth
2017-01-02 05:17:00+00:00,2.94,71.0,306.05,63.88,forsyth
2017-01-02 05:54:00+00:00,21.96,77.0,256.49,68.26,forsyth
2017-01-02 08:33:00+00:00,0.11,69.42,245.52,62.48,ohtani
2017-01-02 08:35:00+00:00,21.75,67.0,216.56,65.96,forsyth
2017-01-02 08:35:00+00:00,21.77,67.65,214.78,66.56,newell
2017-01-02 09:18:00+00:00,0.82,69.0,246.92,61.44,forsyth
2017-01-02 10:23:00+00:00,23.05,70.86,211.21,70.36,ohtani
2017-01-02 10:23:00+00:00,23.05,70.0,212.67,69.73,forsyth
2017-01-02 11:52:00+00:00,1.0,65.45,212.57,65.12,ohtani
2017-01-02 11:53:00+00:00,17.12,69.29,70.0,73.3,newell
2017-01-02 13:05:00+00:00,4.78,69.0,246.7,61.48,forsyth
2017-01-02 13:59:00+00:00,3.23,65.0,213.91,64.49,forsyth
2017-01-02 14:05:00+00:00,2.56,65.59,199.56,66.97,newell
2017-01-02 16:42:00+00:00,1.11,66.71,128.92,71.59,ohtani
2017-01-03 03:40:00+00:00,21.15,72.45,267.89,62.82,ohtani
2017-01-03 03:40:00+00:00,21.15,72.0,268.72,61.43,forsyth
2017-01-03 04:19:00+00:00,23.62,73.47,283.4,64.2,newell
2017-01-03 07:08:00+00:00,0.49,73.6,263.99,64.32,ohtani
2017-01-03 07:26:00+00:00,0.8,73.0,264.85,62.8,forsyth
2017-01-03 08:16:00+00:00,11.03,75.0,11.72,77.83,forsyth
2017-01-03 09:39:00+00:00,2.93,73.6,263.99,64.32,ohtani
2017-01-03 10:14:00+00:00,2.19,64.28,248.79,56.66,newell
2017-01-03 10:15:00+00:00,2.19,64.0,249.66,55.77,forsyth
2017-01-03 11:01:00+00:00,2.85,67.48,248.07,60.03,newell
2017-01-03 11:02:00+00:00,2.85,67.0,248.8,58.99,forsyth
2017-01-03 12:24:00+00:00,8.03,73.0,283.37,62.66,forsyth
2017-01-03 14:43:00+00:00,8.19,73.6,263.99,64.32,newell
2017-01-03 14:44:00+00:00,8.19,73.0,265.15,62.77,forsyth
2017-01-03 16:50:00+00:00,22.42,69.34,80.7,73.53,ohtani
2017-01-03 16:51:00+00:00,22.43,69.0,80.37,74.19,forsyth
2017-01-03 16:51:00+00:00,22.44,69.34,80.7,73.53,newell
2017-01-03 17:41:00+00:00,23.14,69.34,80.7,73.53,newell
2017-01-03 18:45:00+00:00,20.92,68.0,22.67,71.42,forsyth
2017-01-03 18:45:00+00:00,20.94,68.19,25.79,71.09,newell
2017-01-03 18:45:00+00:00,20.92,68.19,22.22,70.54,ohtani
2017-01-03 19:30:00+00:00,23.55,65.0,60.19,69.62,forsyth
2017-01-03 19:58:00+00:00,21.81,65.19,20.77,69.06,ohtani
2017-01-03 20:02:00+00:00,0.07,65.0,60.27,69.62,forsyth
2017-01-03 20:02:00+00:00,22.06,71.89,19.2,74.5,newell
2017-01-03 20:52:00+00:00,1.26,67.35,66.83,71.16,newell
2017-01-04 04:41:00+00:00,20.83,58.14,251.74,50.06,ohtani
2017-01-04 04:44:00+00:00,0.04,73.0,283.56,62.67,forsyth
2017-01-04 09:52:00+00:00,7.68,73.0,305.82,65.91,forsyth
2017-01-04 09:59:00+00:00,22.63,70.86,216.35,70.14,ohtani
2017-01-04 10:21:00+00:00,22.53,70.64,203.38,71.32,newell
2017-01-04 10:21:00+00:00,22.52,70.0,205.27,71.0,forsyth
2017-01-04 11:06:00+00:00,4.4,73.0,264.59,62.82,forsyth
2017-01-04 12:24:00+00:00,5.82,73.0,264.68,62.81,forsyth
2017-01-04 15:15:00+00:00,20.47,69.29,70.0,73.3,ohtani
2017-01-04 15:29:00+00:00,20.67,69.0,69.23,74.02,forsyth
2017-01-04 15:35:00+00:00,20.77,69.29,70.0,73.3,newell
2017-01-04 15:55:00+00:00,21.05,69.29,70.0,73.3,newell
2017-01-04 16:14:00+00:00,21.3,69.0,69.43,74.02,forsyth
2017-01-04 17:37:00+00:00,22.44,69.29,70.0,73.3,ohtani
2017-01-04 17:55:00+00:00,22.71,69.29,70.0,73.3,newell
2017-01-04 18:14:00+00:00,6.05,70.0,205.79,70.92,forsyth
2017-01-04 18:20:00+00:00,22.84,67.35,66.83,71.16,newell
2017-01-04 19:04:00+00:00,0.4,69.34,80.7,73.53,newell
2017-01-04 20:24:00+00:00,4.45,66.0,129.4,71.88,forsyth
2017-01-04 22:38:00+00:00,0.4,65.19,20.77,69.06,ohtani
2017-01-04 22:40:00+00:00,22.96,70.47,351.3,70.9,newell
2017-01-05 00:27:00+00:00,23.67,65.01,338.3,64.18,newell
2017-01-05 01:05:00+00:00,23.86,75.76,321.7,72.3,newell
2017-01-05 04:46:00+00:00,22.16,68.5,265.79,57.71,ohtani
2017-01-05 04:47:00+00:00,22.2,68.5,265.91,58.76,newell
2017-01-05 04:48:00+00:00,22.2,68.0,266.61,57.37,forsyth
2017-01-05 12:19:00+00:00,17.56,69.29,70.0,73.3,newell
2017-01-05 12:36:00+00:00,0.99,65.0,200.93,66.79,forsyth
2017-01-05 12:50:00+00:00,23.71,65.92,170.9,70.08,newell
2017-01-05 13:19:00+00:00,1.7,70.64,203.38,71.32,newell
2017-01-05 14:09:00+00:00,4.04,71.0,228.2,67.62,forsyth
2017-01-05 14:36:00+00:00,1.47,65.0,172.72,69.92,forsyth
2017-01-05 15:04:00+00:00,23.74,66.71,128.92,71.59,newell
2017-01-05 15:05:00+00:00,23.74,66.0,130.15,71.89,forsyth
2017-01-05 15:32:00+00:00,2.32,65.92,170.9,70.08,newell
2017-01-05 16:03:00+00:00,2.75,65.92,170.9,70.08,newell
2017-01-05 16:03:00+00:00,2.73,65.0,173.22,69.89,forsyth
2017-01-05 17:16:00+00:00,5.23,70.64,203.38,71.32,newell
2017-01-05 17:17:00+00:00,5.23,70.0,206.22,70.85,forsyth
2017-01-05 17:59:00+00:00,22.13,65.0,60.44,69.62,forsyth
2017-01-05 17:59:00+00:00,22.14,65.95,61.21,69.6,newell
2017-01-05 19:02:00+00:00,21.09,71.89,19.2,74.5,newell
2017-01-05 19:03:00+00:00,21.09,71.0,16.41,74.03,forsyth
2017-01-05 19:32:00+00:00,21.55,71.0,16.33,74.02,forsyth
2017-01-05 19:38:00+00:00,22.12,73.53,25.01,76.51,newell
2017-01-05 20:11:00+00:00,0.2,65.0,60.19,69.62,forsyth
2017-01-05 21:01:00+00:00,23.44,73.0,21.09,76.44,forsyth
2017-01-05 21:01:00+00:00,23.44,73.53,15.6,77.0,ohtani
2017-01-05 21:03:00+00:00,21.37,70.47,351.3,70.9,newell
2017-01-05 22:37:00+00:00,6.61,66.0,129.43,71.88,forsyth
2017-01-05 22:43:00+00:00,23.83,63.75,12.5,66.11,newell
2017-01-05 23:12:00+00:00,20.69,72.64,309.28,67.02,newell
2017-01-06 00:36:00+00:00,2.2,67.0,16.16,69.98,forsyth
2017-01-06 01:40:00+00:00,18.48,73.0,265.17,62.77,forsyth
2017-01-06 01:45:00+00:00,21.61,72.21,291.48,63.75,ohtani
2017-01-06 01:47:00+00:00,23.51,65.75,314.56,61.16,newell
2017-01-06 02:36:00+00:00,0.11,67.0,309.6,60.53,forsyth
2017-01-06 02:36:00+00:00,0.13,67.41,310.32,62.0,newell
2017-01-06 02:56:00+00:00,20.35,72.45,267.89,62.82,newell
2017-01-06 03:45:00+00:00,21.22,72.0,268.74,61.43,forsyth
2017-01-06 04:11:00+00:00,21.7,72.45,267.89,62.82,newell
2017-01-06 04:43:00+00:00,0.77,66.7,291.6,58.1,newell
2017-01-06 04:44:00+00:00,0.77,66.0,291.51,56.23,forsyth
2017-01-06 07:25:00+00:00,23.27,67.0,249.14,58.92,forsyth
2017-01-06 07:25:00+00:00,23.27,67.48,248.89,58.77,ohtani
2017-01-06 07:41:00+00:00,23.54,67.0,249.17,58.92,forsyth
2017-01-06 07:50:00+00:00,23.71,67.48,248.07,60.03,newell
2017-01-06 08:20:00+00:00,20.58,70.64,203.38,71.32,newell
2017-01-06 08:21:00+00:00,20.58,70.0,205.69,70.93,forsyth
2017-01-06 10:56:00+00:00,23.16,65.59,199.56,66.97,ohtani
2017-01-06 10:59:00+00:00,24.0,65.0,213.27,64.62,forsyth
2017-01-06 11:26:00+00:00,23.7,65.0,200.58,66.84,forsyth
2017-01-06 12:16:00+00:00,1.06,70.87,211.21,70.36,newell
2017-01-06 12:20:00+00:00,1.11,70.0,212.59,69.74,forsyth
2017-01-06 12:49:00+00:00,2.08,67.65,214.78,66.56,newell
2017-01-06 14:08:00+00:00,2.99,70.87,211.21,70.36,newell
2017-01-06 14:09:00+00:00,2.99,70.0,213.11,69.65,forsyth
2017-01-06 16:51:00+00:00,22.43,69.34,80.7,73.53,newell
2017-01-06 16:51:00+00:00,21.54,67.0,66.17,71.81,forsyth
2017-01-06 17:01:00+00:00,21.68,67.35,66.83,71.16,ohtani
2017-01-06 17:30:00+00:00,22.97,69.34,80.7,73.53,newell
2017-01-06 20:08:00+00:00,22.64,57.48,39.52,60.86,ohtani
2017-01-06 20:13:00+00:00,0.23,65.0,60.24,69.62,forsyth
2017-01-06 20:13:00+00:00,0.24,65.95,61.21,69.6,newell
2017-01-06 20:33:00+00:00,22.43,67.8,22.22,70.54,newell
2017-01-06 20:59:00+00:00,23.06,68.19,25.79,71.09,newell
2017-01-06 21:44:00+00:00,23.18,66.0,13.71,68.82,forsyth
2017-01-06 21:44:00+00:00,20.49,75.76,321.7,72.3,newell
2017-01-07 00:34:00+00:00,2.16,67.07,16.03,69.3,ohtani
2017-01-07 00:38:00+00:00,2.25,67.07,18.94,69.66,newell
2017-01-07 00:39:00+00:00,2.25,67.0,16.23,69.99,forsyth
2017-01-07 01:17:00+00:00,6.53,69.34,80.7,73.53,newell
2017-01-07 01:18:00+00:00,6.53,69.0,80.14,74.19,forsyth
2017-01-07 02:54:00+00:00,5.53,57.0,38.29,61.08,forsyth
2017-01-07 02:57:00+00:00,19.9,73.6,263.99,64.32,newell
2017-01-07 03:04:00+00:00,20.01,73.6,263.99,64.32,ohtani
2017-01-07 03:25:00+00:00,20.41,73.6,263.99,64.32,newell
2017-01-07 03:36:00+00:00,20.59,73.0,265.0,62.78,forsyth
2017-01-07 03:46:00+00:00,20.79,73.6,263.99,64.32,newell
2017-01-07 04:06:00+00:00,21.14,73.6,263.99,64.32,newell
2017-01-07 04:06:00+00:00,21.13,73.0,264.95,62.79,forsyth
2017-01-07 04:48:00+00:00,0.94,72.21,291.48,63.75,newell
2017-01-07 04:48:00+00:00,21.88,73.0,264.79,62.8,forsyth
2017-01-07 05:21:00+00:00,0.77,71.0,284.39,60.63,forsyth
2017-01-07 05:23:00+00:00,0.75,73.47,283.4,64.2,newell
2017-01-07 06:52:00+00:00,4.89,72.0,308.24,65.33,forsyth
2017-01-07 07:54:00+00:00,10.93,57.0,37.92,61.08,forsyth
2017-01-07 07:54:00+00:00,20.63,70.86,211.2,70.36,newell
2017-01-07 07:55:00+00:00,20.63,70.86,216.35,70.14,ohtani
2017-01-07 09:10:00+00:00,7.05,67.41,310.32,62.0,newell
2017-01-07 09:19:00+00:00,2.87,68.5,265.79,57.71,ohtani
2017-01-07 09:32:00+00:00,22.18,70.87,211.21,70.36,newell
2017-01-07 11:40:00+00:00,2.66,67.0,239.66,60.94,forsyth
2017-01-07 11:47:00+00:00,7.34,73.47,283.4,64.2,newell
2017-01-07 12:11:00+00:00,23.51,65.37,180.63,68.88,newell
2017-01-07 12:33:00+00:00,1.71,65.45,212.14,64.87,newell
2017-01-07 14:58:00+00:00,20.21,69.29,70.0,73.3,newell
2017-01-07 16:56:00+00:00,21.85,69.0,69.22,74.02,forsyth
2017-01-07 16:56:00+00:00,21.86,69.29,70.0,73.3,newell
2017-01-07 17:08:00+00:00,21.39,65.95,61.21,69.6,ohtani
2017-01-07 17:26:00+00:00,19.63,71.89,19.2,74.5,newell
2017-01-07 17:32:00+00:00,19.7,71.0,16.61,74.04,forsyth
2017-01-07 19:17:00+00:00,21.42,68.19,25.79,71.09,newell
2017-01-07 19:17:00+00:00,3.36,66.0,129.47,71.88,forsyth
2017-01-07 19:18:00+00:00,21.42,68.19,22.22,70.54,ohtani
2017-01-07 19:39:00+00:00,20.01,70.47,351.3,70.9,newell
2017-01-07 20:39:00+00:00,21.08,77.34,341.37,76.77,newell
2017-01-07 20:54:00+00:00,18.52,76.0,306.91,69.29,forsyth
2017-01-07 21:27:00+00:00,1.81,67.35,66.83,71.16,newell
2017-01-07 21:27:00+00:00,1.79,67.0,65.45,71.8,forsyth
2017-01-08 01:33:00+00:00,1.86,70.47,351.3,70.9,ohtani
2017-01-08 01:33:00+00:00,1.86,70.0,348.85,70.24,forsyth
2017-01-08 01:49:00+00:00,2.17,70.47,351.3,70.9,newell
2017-01-08 02:35:00+00:00,4.66,71.0,16.63,74.05,forsyth
2017-01-08 03:51:00+00:00,6.49,73.0,21.06,76.44,forsyth
2017-01-08 06:34:00+00:00,1.83,68.0,282.06,57.3,forsyth
2017-01-08 06:36:00+00:00,1.86,68.14,281.92,58.47,ohtani
2017-01-08 08:04:00+00:00,1.38,73.0,264.88,62.79,forsyth
2017-01-08 08:11:00+00:00,6.24,72.64,309.28,67.02,newell
2017-01-08 08:12:00+00:00,1.81,68.5,265.79,57.71,ohtani
2017-01-08 10:09:00+00:00,7.86,71.0,306.11,63.89,forsyth
2017-01-08 10:09:00+00:00,23.14,65.45,212.14,64.87,newell
2017-01-08 10:53:00+00:00,0.83,63.93,224.78,61.01,newell
2017-01-08 12:25:00+00:00,1.54,65.0,213.37,64.6,forsyth
2017-01-08 12:41:00+00:00,1.0,70.64,203.38,71.32,newell
2017-01-08 13:12:00+00:00,4.3,67.0,239.89,60.89,forsyth
2017-01-08 13:12:00+00:00,4.32,67.47,238.77,61.76,newell
2017-01-08 15:06:00+00:00,1.91,65.92,170.9,70.08,newell
2017-01-08 15:06:00+00:00,1.9,65.0,172.99,69.9,forsyth
2017-01-08 17:52:00+00:00,20.11,68.19,25.79,71.09,newell
2017-01-08 18:05:00+00:00,5.9,70.0,205.9,70.9,forsyth
2017-01-08 18:12:00+00:00,23.57,69.34,80.7,73.53,newell
2017-01-08 18:13:00+00:00,23.57,69.34,80.7,73.53,ohtani
2017-01-08 18:34:00+00:00,21.09,73.53,25.01,76.51,newell
2017-01-08 20:49:00+00:00,23.29,57.48,39.52,60.86,ohtani
2017-01-08 21:05:00+00:00,23.13,66.0,24.62,69.52,forsyth
2017-01-08 21:08:00+00:00,23.2,68.19,25.79,71.09,newell
2017-01-08 21:34:00+00:00,1.54,65.95,61.21,69.6,newell
2017-01-08 22:04:00+00:00,0.01,71.89,19.2,74.5,newell
2017-01-08 22:48:00+00:00,23.18,77.34,341.37,76.77,newell
2017-01-09 00:11:00+00:00,1.61,66.86,16.03,69.3,newell
2017-01-09 01:04:00+00:00,20.88,72.21,291.48,63.75,newell
2017-01-09 01:39:00+00:00,22.99,73.0,306.22,65.99,forsyth
2017-01-09 01:42:00+00:00,0.5,75.76,321.7,72.3,newell
2017-01-09 02:54:00+00:00,22.86,72.0,291.57,62.49,forsyth
2017-01-09 05:29:00+00:00,3.35,72.0,308.28,65.34,forsyth
2017-01-09 05:31:00+00:00,0.94,71.51,284.35,62.2,ohtani
2017-01-09 09:28:00+00:00,0.91,69.42,245.52,62.48,ohtani
2017-01-09 09:32:00+00:00,23.18,71.0,228.03,67.66,forsyth
2017-01-09 10:19:00+00:00,1.74,69.0,246.6,61.5,forsyth
2017-01-09 10:19:00+00:00,21.49,65.37,180.63,68.88,newell
2017-01-09 12:54:00+00:00,18.14,69.29,70.0,73.3,newell
2017-01-09 13:23:00+00:00,1.79,65.59,199.56,66.97,newell
2017-01-09 15:12:00+00:00,4.38,67.0,217.08,65.86,forsyth
2017-01-09 15:18:00+00:00,2.6,65.37,180.63,68.88,newell
2017-01-09 15:50:00+00:00,3.06,65.37,180.63,68.88,newell
2017-01-09 17:31:00+00:00,9.31,77.0,256.89,68.19,forsyth
2017-01-09 18:20:00+00:00,5.16,65.0,182.95,69.07,forsyth
2017-01-09 18:20:00+00:00,5.17,65.37,180.63,68.88,newell
2017-01-09 23:19:00+00:00,0.74,66.86,16.03,69.3,newell
2017-01-09 23:20:00+00:00,0.74,66.0,13.81,68.83,forsyth
2017-01-09 23:20:00+00:00,0.74,66.86,16.03,69.3,ohtani
2017-01-10 00:32:00+00:00,23.24,75.0,320.63,70.82,forsyth
2017-01-10 01:01:00+00:00,23.74,75.0,320.62,70.82,forsyth
2017-01-10 05:35:00+00:00,23.18,72.45,267.89,62.82,ohtani
2017-01-10 05:37:00+00:00,0.76,68.0,282.06,57.3,forsyth
2017-01-10 05:37:00+00:00,0.78,68.14,281.92,58.47,newell
2017-01-10 11:50:00+00:00,0.04,70.0,204.96,71.05,forsyth
2017-01-10 11:51:00+00:00,0.06,70.64,203.38,71.32,ohtani
2017-01-10 11:56:00+00:00,0.17,70.64,203.38,71.32,newell
2017-01-10 12:49:00+00:00,0.14,65.0,182.04,69.16,forsyth
2017-01-10 12:49:00+00:00,0.16,65.37,180.63,68.88,newell
2017-01-10 12:50:00+00:00,0.16,65.37,180.63,68.88,ohtani
2017-01-10 13:09:00+00:00,0.51,65.37,180.63,68.88,newell
2017-01-10 13:24:00+00:00,0.75,65.0,182.22,69.14,forsyth
2017-01-10 13:38:00+00:00,1.01,65.37,180.63,68.88,newell
2017-01-10 14:30:00+00:00,19.75,69.29,70.0,73.3,newell
2017-01-10 15:16:00+00:00,20.45,69.29,70.0,73.3,newell
2017-01-10 15:16:00+00:00,20.44,69.0,69.22,74.02,forsyth
2017-01-10 16:19:00+00:00,21.32,69.0,69.25,74.02,forsyth
2017-01-10 16:49:00+00:00,1.17,66.71,128.92,71.59,newell
2017-01-10 17:10:00+00:00,3.63,65.92,170.9,70.08,newell
2017-01-10 17:19:00+00:00,5.23,70.0,206.18,70.85,forsyth
2017-01-10 17:32:00+00:00,22.97,69.34,80.7,73.53,newell
2017-01-10 21:05:00+00:00,1.42,67.35,66.83,71.16,ohtani
2017-01-10 21:07:00+00:00,21.39,70.0,348.38,70.18,forsyth
2017-01-10 21:55:00+00:00,23.53,67.07,18.94,69.66,newell
2017-01-10 21:56:00+00:00,23.53,67.0,15.76,69.95,forsyth
2017-01-10 23:28:00+00:00,1.52,76.57,11.95,78.92,ohtani
2017-01-10 23:30:00+00:00,1.55,76.0,7.6,78.55,forsyth
2017-01-11 00:44:00+00:00,23.91,65.0,336.32,63.66,forsyth
2017-01-11 00:44:00+00:00,21.96,71.43,307.1,65.42,newell
2017-01-11 00:45:00+00:00,21.96,71.43,308.27,64.17,ohtani
2017-01-11 01:51:00+00:00,6.48,69.0,68.99,74.02,forsyth
2017-01-11 01:51:00+00:00,23.4,72.64,309.28,67.02,newell
2017-01-11 01:52:00+00:00,23.22,73.99,306.43,67.93,ohtani
2017-01-11 05:14:00+00:00,0.61,71.0,284.44,60.63,forsyth
2017-01-11 05:34:00+00:00,0.98,71.0,284.43,60.63,forsyth
2017-01-11 05:34:00+00:00,3.32,67.41,310.32,62.0,newell
2017-01-11 05:47:00+00:00,1.14,73.47,283.4,64.2,ohtani
2017-01-11 06:19:00+00:00,1.75,73.47,283.4,64.2,newell
2017-01-11 06:19:00+00:00,1.73,73.0,283.48,62.67,forsyth
2017-01-11 07:34:00+00:00,5.58,72.0,308.29,65.34,forsyth
2017-01-11 13:09:00+00:00,2.26,60.35,210.13,61.24,ohtani
2017-01-11 14:26:00+00:00,2.74,70.64,203.38,71.32,ohtani
2017-01-11 14:52:00+00:00,20.08,69.29,70.0,73.3,newell
2017-01-11 17:32:00+00:00,5.4,70.0,205.96,70.89,forsyth
2017-01-11 17:32:00+00:00,22.97,69.34,80.7,73.53,newell
2017-01-11 21:23:00+00:00,1.34,65.95,61.21,69.6,ohtani
2017-01-11 21:52:00+00:00,22.14,70.47,351.3,70.9,newell
2017-01-11 21:54:00+00:00,22.16,70.0,348.52,70.19,forsyth
2017-01-12 00:46:00+00:00,22.04,73.0,306.27,66.0,forsyth
2017-01-12 02:39:00+00:00,0.03,71.43,307.1,65.42,newell
2017-01-12 02:39:00+00:00,0.01,71.0,306.54,63.98,forsyth
2017-01-12 02:40:00+00:00,0.03,71.43,308.27,64.17,ohtani
2017-01-12 03:25:00+00:00,23.42,72.21,291.48,63.75,newell
2017-01-12 03:26:00+00:00,23.42,72.0,291.5,62.48,forsyth
2017-01-12 20:27:00+00:00,22.51,68.19,22.22,70.54,ohtani
2017-01-12 20:39:00+00:00,22.7,68.0,22.52,71.41,forsyth
2017-01-12 20:41:00+00:00,1.05,67.35,66.83,71.16,newell
2017-01-12 21:30:00+00:00,23.33,67.8,22.22,70.54,newell
2017-01-12 21:32:00+00:00,23.56,66.0,24.74,69.53,forsyth
2017-01-12 21:51:00+00:00,0.24,73.53,25.01,76.51,newell
2017-01-12 22:32:00+00:00,0.9,73.0,21.19,76.45,forsyth
2017-01-13 02:03:00+00:00,2.38,70.47,351.3,70.9,ohtani
2017-01-13 02:08:00+00:00,23.68,72.0,308.75,65.43,forsyth
2017-01-13 20:24:00+00:00,22.24,67.8,22.22,70.54,ohtani
2017-01-13 20:24:00+00:00,22.24,67.0,19.71,70.22,forsyth
2017-01-13 20:24:00+00:00,22.26,67.8,22.22,70.54,newell
2017-01-13 20:56:00+00:00,1.28,67.35,66.83,71.16,newell
2017-01-13 20:57:00+00:00,1.28,67.0,65.45,71.8,forsyth
2017-01-14 00:34:00+00:00,0.8,70.0,348.93,70.25,forsyth
2017-01-14 01:58:00+00:00,23.29,69.0,307.97,62.21,forsyth
2017-01-14 02:32:00+00:00,22.43,72.0,291.62,62.5,forsyth
2017-01-14 03:50:00+00:00,1.32,69.98,308.27,64.17,ohtani
2017-01-14 03:55:00+00:00,1.43,69.98,308.27,64.17,newell
2017-01-14 03:55:00+00:00,1.41,69.0,307.72,62.16,forsyth
2017-01-14 06:28:00+00:00,21.87,69.42,245.52,62.48,ohtani
2017-01-14 06:41:00+00:00,22.13,69.42,245.52,62.48,newell
2017-01-14 06:42:00+00:00,22.13,69.0,246.7,61.48,forsyth
2017-01-14 07:35:00+00:00,23.06,69.0,246.81,61.46,forsyth
2017-01-14 11:40:00+00:00,0.3,70.0,212.47,69.76,forsyth
2017-01-14 14:28:00+00:00,19.66,69.0,68.6,74.01,forsyth
2017-01-14 17:19:00+00:00,1.55,66.0,129.97,71.89,forsyth
2017-01-14 17:42:00+00:00,1.88,66.0,129.85,71.89,forsyth
2017-01-14 18:39:00+00:00,21.13,73.53,15.6,77.0,ohtani
2017-01-14 19:19:00+00:00,21.77,73.0,21.33,76.46,forsyth
2017-01-14 20:03:00+00:00,22.47,73.0,21.16,76.45,forsyth
2017-01-14 20:03:00+00:00,22.49,73.53,25.01,76.51,newell
2017-01-14 20:48:00+00:00,23.21,73.53,25.01,76.51,newell
2017-01-14 20:48:00+00:00,23.2,73.0,21.22,76.45,forsyth
2017-01-15 00:02:00+00:00,1.59,67.07,16.03,69.3,ohtani
2017-01-15 00:06:00+00:00,0.34,70.47,351.3,70.9,newell
2017-01-15 00:06:00+00:00,1.66,67.0,16.2,69.99,forsyth
2017-01-15 00:43:00+00:00,0.95,70.0,348.93,70.25,forsyth
2017-01-15 01:41:00+00:00,23.18,72.0,308.79,65.44,forsyth
2017-01-15 01:41:00+00:00,23.2,72.64,309.28,67.02,newell
2017-01-15 02:40:00+00:00,0.16,75.25,306.43,67.93,ohtani
2017-01-15 02:42:00+00:00,0.19,75.0,305.67,67.99,forsyth
2017-01-15 06:50:00+00:00,7.57,70.0,348.07,70.14,forsyth
2017-01-15 06:53:00+00:00,0.56,72.45,267.89,62.82,ohtani
2017-01-15 07:23:00+00:00,5.36,72.0,308.33,65.35,forsyth
2017-01-15 08:23:00+00:00,6.35,72.0,308.48,65.38,forsyth
2017-01-15 09:04:00+00:00,6.81,73.0,305.93,65.93,forsyth
2017-01-15 13:19:00+00:00,2.49,67.65,214.78,66.56,ohtani
2017-01-15 13:19:00+00:00,2.49,67.0,216.16,66.04,forsyth
